Latitude,Longitude,2 metre temperature
45.18000000000031,13.879999999999797,30.298852539062523
45.18000000000031,13.899999999999796,30.298852539062523
45.18000000000031,13.919999999999796,29.705102539062523
45.18000000000031,13.939999999999795,29.705102539062523
45.18000000000031,13.959999999999797,29.589868164062523
45.18000000000031,13.979999999999794,29.437524414062523
45.18000000000031,13.999999999999794,29.622094726562523
45.18000000000031,14.019999999999794,29.705102539062523
45.18000000000031,14.039999999999791,30.416040039062523
45.18000000000031,14.059999999999793,32.06350097656252
45.18000000000031,14.079999999999792,31.886743164062523
45.18000000000031,14.099999999999792,32.11330566406252
45.18000000000031,14.119999999999791,32.11330566406252
45.18000000000031,14.139999999999793,32.23049316406252
45.18000000000031,14.15999999999979,33.13576660156252
45.18000000000031,14.17999999999979,31.408227539062523
45.18000000000031,14.19999999999979,31.408227539062523
45.18000000000031,14.21999999999979,30.206079101562523
45.18000000000031,14.239999999999789,30.395532226562523
45.18000000000031,14.259999999999788,29.474633789062523
45.18000000000031,14.279999999999788,29.422875976562523
45.18000000000031,14.299999999999788,29.422875976562523
45.18000000000031,14.319999999999787,30.804711914062523
45.18000000000031,14.339999999999788,30.804711914062523
45.18000000000031,14.359999999999786,29.805688476562523
45.18000000000031,14.379999999999786,29.292993164062523
45.18000000000031,14.399999999999784,29.351586914062523
45.18000000000031,14.419999999999783,29.351586914062523
45.18000000000031,14.439999999999785,30.016625976562523
45.18000000000031,14.459999999999784,30.016625976562523
45.18000000000031,14.479999999999784,30.773461914062523
45.18000000000031,14.499999999999783,31.150415039062523
45.18000000000031,14.519999999999785,31.754907226562523
45.18000000000031,14.539999999999782,33.35646972656252
45.18000000000031,14.559999999999782,33.35646972656252
45.18000000000031,14.579999999999782,33.03518066406252
45.18000000000031,14.59999999999978,33.03518066406252
45.18000000000031,14.61999999999978,31.503930664062523
45.18000000000031,14.63999999999978,31.503930664062523
45.18000000000031,14.65999999999978,32.36232910156252
45.18000000000031,14.67999999999978,32.36232910156252
45.18000000000031,14.69999999999978,32.53811035156252
45.18000000000031,14.71999999999978,32.03811035156252
45.18000000000031,14.739999999999778,30.594750976562523
45.18000000000031,14.759999999999778,30.945336914062523
45.18000000000031,14.779999999999776,28.195336914062523
45.18000000000031,14.799999999999775,27.404321289062523
45.18000000000031,14.819999999999776,27.404321289062523
45.18000000000031,14.839999999999776,24.991235351562523
45.18000000000031,14.859999999999776,24.991235351562523
45.18000000000031,14.879999999999775,23.600610351562523
45.18000000000031,14.899999999999777,23.267602539062523
45.18000000000031,14.919999999999774,23.076196289062523
45.18000000000031,14.939999999999774,22.694360351562523
45.18000000000031,14.959999999999772,21.715844726562523
45.18000000000031,14.979999999999771,22.764672851562523
45.18000000000031,14.999999999999773,25.102563476562523
45.18000000000031,15.019999999999772,26.507836914062523
45.18000000000031,15.039999999999772,27.105493164062523
45.18000000000031,15.059999999999771,26.429711914062523
45.18000000000031,15.079999999999773,26.137719726562523
45.18000000000031,15.09999999999977,25.691430664062523
45.18000000000031,15.11999999999977,25.719750976562523
45.18000000000031,15.13999999999977,26.124047851562523
45.18000000000031,15.15999999999977,25.008813476562523
45.18000000000031,15.179999999999769,24.809594726562523
45.18000000000031,15.199999999999768,24.642602539062523
45.18000000000031,15.219999999999768,27.003930664062523
45.18000000000031,15.239999999999768,27.003930664062523
45.18000000000031,15.259999999999769,27.841821289062523
45.18000000000031,15.279999999999768,27.841821289062523
45.18000000000031,15.299999999999766,28.437524414062523
45.18000000000031,15.319999999999766,28.437524414062523
45.18000000000031,15.339999999999764,27.992211914062523
45.18000000000031,15.359999999999763,27.561547851562523
45.18000000000031,15.379999999999765,27.561547851562523
45.18000000000031,15.399999999999764,28.496118164062523
45.18000000000031,15.419999999999764,28.496118164062523
45.18000000000031,15.439999999999763,28.796899414062523
45.18000000000031,15.459999999999765,28.796899414062523
45.18000000000031,15.479999999999762,28.522485351562523
45.18000000000031,15.499999999999762,28.522485351562523
45.18000000000031,15.519999999999762,29.362329101562523
45.18000000000031,15.53999999999976,29.362329101562523
45.18000000000031,15.55999999999976,29.040063476562523
45.18000000000031,15.57999999999976,28.817407226562523
45.18000000000031,15.59999999999976,29.116235351562523
45.18000000000031,15.61999999999976,28.822290039062523
45.18000000000031,15.63999999999976,28.822290039062523
45.18000000000031,15.65999999999976,28.937524414062523
45.18000000000031,15.679999999999758,29.501977539062523
45.18000000000031,15.699999999999758,29.814477539062523
45.18000000000031,15.719999999999756,29.814477539062523
45.18000000000031,15.739999999999757,29.816430664062523
45.18000000000031,15.759999999999756,29.489282226562523
45.18000000000031,15.779999999999756,29.761743164062523
45.18000000000031,15.799999999999756,29.845727539062523
45.18000000000031,15.819999999999755,30.105493164062523
45.18000000000031,15.839999999999756,30.362329101562523
45.18000000000031,15.859999999999754,30.119165039062523
45.18000000000031,15.879999999999754,29.520532226562523
45.18000000000031,15.899999999999752,29.889672851562523
45.18000000000031,15.919999999999751,30.322290039062523
45.18000000000031,15.939999999999753,30.362329101562523
45.18000000000031,15.959999999999752,30.449243164062523
45.18000000000031,15.979999999999752,30.393579101562523
45.18000000000031,15.999999999999751,30.576196289062523
45.18000000000031,16.01999999999975,30.179711914062523
45.18000000000031,16.03999999999975,29.904321289062523
45.18000000000031,16.05999999999975,29.904321289062523
45.18000000000031,16.07999999999975,28.226586914062523
45.18000000000031,16.09999999999975,28.550805664062523
45.18000000000031,16.11999999999975,28.674829101562523
45.18000000000031,16.13999999999975,28.674829101562523
45.18000000000031,16.159999999999748,27.474633789062523
45.18000000000031,16.179999999999747,27.298852539062523
45.18000000000031,16.199999999999747,27.749047851562523
45.18000000000031,16.219999999999747,27.846704101562523
45.18000000000031,16.239999999999746,27.846704101562523
45.18000000000031,16.259999999999746,28.902368164062523
45.18000000000031,16.279999999999745,28.902368164062523
45.18000000000031,16.299999999999745,28.232446289062523
45.18000000000031,16.319999999999744,28.232446289062523
45.18000000000031,16.339999999999744,30.085961914062523
45.18000000000031,16.359999999999744,30.085961914062523
45.18000000000031,16.379999999999743,30.190454101562523
45.18000000000031,16.399999999999743,30.348657226562523
45.18000000000031,16.419999999999742,29.931665039062523
45.18000000000031,16.439999999999742,30.095727539062523
45.18000000000031,16.45999999999974,30.095727539062523
45.18000000000031,16.47999999999974,29.276391601562523
45.18000000000031,16.49999999999974,29.171899414062523
45.18000000000031,16.51999999999974,28.916040039062523
45.18000000000031,16.53999999999974,28.916040039062523
45.18000000000031,16.55999999999974,28.709985351562523
45.18000000000031,16.57999999999974,28.714868164062523
45.18000000000031,16.59999999999974,29.087915039062523
45.18000000000031,16.619999999999738,29.376000976562523
45.18000000000031,16.639999999999738,30.376000976562523
45.18000000000031,16.659999999999737,30.204125976562523
45.18000000000031,16.679999999999737,30.252954101562523
45.18000000000031,16.699999999999736,30.466821289062523
45.18000000000031,16.719999999999736,30.251977539062523
45.18000000000031,16.739999999999736,30.799829101562523
45.18000000000031,16.759999999999735,30.838891601562523
45.18000000000031,16.779999999999735,30.763696289062523
45.18000000000031,16.799999999999734,30.459008789062523
45.18000000000031,16.819999999999734,30.591821289062523
45.18000000000031,16.839999999999733,30.591821289062523
45.20000000000032,13.039999999999814,28.389672851562523
45.20000000000032,13.059999999999814,28.389672851562523
45.20000000000032,13.079999999999814,28.375024414062523
45.20000000000032,13.099999999999811,28.391625976562523
45.20000000000032,13.119999999999813,28.408227539062523
45.20000000000032,13.139999999999812,28.434594726562523
45.20000000000032,13.159999999999812,28.468774414062523
45.20000000000032,13.179999999999811,28.496118164062523
